rhoc,R,M,Lambda
224000000000000.0,19.999999999999915,0.11813225880863312,95519136.84828806
236157575757575.75,19.999999999999915,0.12524734778730415,65018870.609841704
248315151515151.47,19.999999999999915,0.13310877707849883,44225572.66489328
260472727272727.2,19.999999999999915,0.14173343766580085,30229418.83779903
272630303030302.94,19.999999999999915,0.15112126649304586,20847679.94565823
284787878787878.7,18.660006699999922,0.1612811408873953,14540509.29863967
296945454545454.4,17.50001249999993,0.17220464422758192,10252053.572632318
309103030303030.1,16.560017199999933,0.18388590937609692,7295857.309477553
321260606060605.9,15.780021099999935,0.1963127426107264,5237976.661051664
333418181818181.6,15.140024299999938,0.2094734265859006,3791656.952716221
345575757575757.4,14.600026999999942,0.22335482429591907,2766842.895153894
357733333333333.06,14.140029299999943,0.23795540630599993,2034439.9802653277
369890909090908.8,13.760031199999945,0.2532815080686576,1506467.2059910605
382048484848484.56,13.440032799999948,0.269186484918241,1125873.8890752934
394206060606060.25,13.160034199999949,0.2858567416430032,845923.6525062688
406363636363636.0,12.92003539999995,0.30304898403688846,641374.6294064157
418521212121211.75,12.72003639999995,0.320901144604507,489268.05282085866
430678787878787.5,12.56003719999995,0.33908750381894476,377116.3656768837
442836363636363.25,12.400037999999952,0.3580516857221294,291661.47917006596
454993939393938.94,12.260038699999953,0.3776365619336712,226791.1176386617
467151515151514.7,12.160039199999952,0.397937569237898,177047.22663834557
479309090909090.44,12.060039699999953,0.4188845031065619,138859.43542252688
491466666666666.1,11.960040199999954,0.44059985140768454,109249.87231535287
503624242424241.9,11.900040499999953,0.46301392261747504,86276.31607303765
515781818181817.6,11.820040899999954,0.4860428477842062,68434.28728523929
527939393939393.4,11.760041199999954,0.5099193132437277,54393.935226330825
540096969696969.1,11.720041399999955,0.5342776716701133,43466.15870649161
552254545454544.8,11.680041599999955,0.5592876162786279,34855.00915210598
564412121212120.5,11.640041799999954,0.5847347897059103,28093.074928014194
576569696969696.2,11.600041999999956,0.611055934045146,22669.493737627014
588727272727272.0,11.580042099999956,0.6377232046659035,18390.89683580518
600884848484847.8,11.560042199999955,0.6650004205444574,14962.214965971101
613042424242423.5,11.540042299999955,0.6927225040810928,12221.519939351234
625199999999999.2,11.520042399999955,0.7209551466472948,10014.49145446414
637357575757575.0,11.500042499999957,0.7494991921010833,8241.086352217453
649515151515150.8,11.500042499999957,0.7783869826282065,6806.886823953277
661672727272726.5,11.480042599999956,0.8075743295108182,5643.595972417821
673830303030302.2,11.480042599999956,0.8370319535065763,4696.133908338408
685987878787877.9,11.480042599999956,0.8667983058783805,3919.8155619749987
698145454545453.6,11.480042599999956,0.8967070020860876,3284.4403556755906
710303030303029.4,11.460042699999956,0.9267276401806425,2762.234380170613
722460606060605.1,11.460042699999956,0.9569720931004656,2329.4582813960374
734618181818180.9,11.460042699999956,0.9869808386706204,1974.4763926514206
746775757575756.5,11.460042699999956,1.0169162456879222,1680.060430882959
758933333333332.2,11.460042699999956,1.0471734280255809,1431.543741667497
771090909090908.0,11.460042699999956,1.0772313226634935,1224.782139655911
783248484848483.8,11.460042699999956,1.107016910950939,1052.1467070798244
795406060606059.5,11.460042699999956,1.1366359937172648,906.820020634973
807563636363635.2,11.460042699999956,1.1663261125773048,783.101079589239
819721212121211.0,11.460042699999956,1.1956199631856366,678.91463873278
831878787878786.8,11.460042699999956,1.2244906290198265,590.9081034407047
844036363636362.5,11.460042699999956,1.2532647029233905,515.3977793990389
856193939393938.2,11.440042799999956,1.2818017249994738,450.7069530557702
868351515151513.9,11.440042799999956,1.3098505205190494,395.5475937428256
880509090909089.6,11.440042799999956,1.337396843512952,348.3637341825862
892666666666665.4,11.440042799999956,1.3648600301871379,307.2396434776383
904824242424241.1,11.440042799999956,1.3918577844581168,271.78858068523266
916981818181816.9,11.420042899999956,1.4183193100559561,241.18982086716613
929139393939392.6,11.420042899999956,1.4442555461739495,214.67253055528596
941296969696968.4,11.420042899999956,1.469962636125407,191.36805585961326
953454545454544.0,11.400042999999956,1.495106290457464,171.09492072738078
965612121212119.8,11.400042999999956,1.5196817794303683,153.40271173171678
977769696969695.5,11.400042999999956,1.5438664757340317,137.80637774578102
989927272727271.2,11.380043099999956,1.5676964323324771,124.0103747602483
1002084848484847.0,11.380043099999956,1.5908881239063863,111.91221538735563
1014242424242422.8,11.360043199999957,1.6134666269736504,101.2645990421772
1026399999999998.5,11.360043199999957,1.6356343847136046,91.7906358534315
1038557575757574.2,11.340043299999957,1.657344747137545,83.35496252715149
