rhoc,R,M,Lambda
224000000000000.0,16.000019999999935,0.37094262873007516,793584.9890541683
255676767676767.7,15.300023499999938,0.5053016953273257,202727.993704086
287353535353535.4,15.06002469999994,0.658341260599902,61358.68977964091
319030303030303.0,15.020024899999939,0.8245811591776828,21481.62805088235
350707070707070.7,15.040024799999939,1.0013056827780835,8393.856003402287
382383838383838.4,15.08002459999994,1.180029744484772,3663.194633749611
414060606060606.06,15.12002439999994,1.3524109842127714,1782.5139235433853
445737373737373.75,15.160024199999938,1.5220927491041396,925.7011400630814
477414141414141.4,15.180024099999939,1.6873005776098524,506.6226950395444
509090909090909.06,15.160024199999938,1.8306201975246437,306.1921792154295
540767676767676.75,15.140024299999938,1.9704037250097979,188.98842099025728
572444444444444.5,15.10002449999994,2.08398728019201,127.83032436343959
604121212121212.1,15.040024799999939,2.1965710654462596,86.31601179460364
635797979797979.8,14.96002519999994,2.2901977826490585,61.81756028959823
667474747474747.5,14.860025699999941,2.37452240231642,45.28006821214496
699151515151515.1,14.76002619999994,2.4510816086356346,33.710911621536496
730828282828282.8,14.680026599999941,2.5121015350648186,26.317569400622993
762505050505050.5,14.560027199999942,2.570876667720139,20.41133377252634
794181818181818.1,14.440027799999942,2.619652876647976,16.269345902249853
825858585858585.9,14.320028399999943,2.6580900171851636,13.405919403894199
857535353535353.5,14.200028999999944,2.6941052656711433,10.978644732055404
889212121212121.2,14.080029599999945,2.723569933044881,9.149436781953456
920888888888888.9,13.960030199999943,2.7460564643756324,7.817980794076725
952565656565656.5,13.860030699999944,2.7619377585135965,6.887682372865034
984242424242424.2,13.800030999999946,2.771290592292594,6.309460678106665
1015919191919191.9,13.720031399999945,2.7777931755517637,5.842562900093083
1047595959595959.6,13.660031699999946,2.7819740635593853,5.459407939561547
1079272727272727.2,13.600031999999945,2.7841896635223278,5.140150645373881
1110949494949494.9,13.540032299999947,2.7847883842673604,4.871161663296785
