rhoc,R,M,Lambda
8.892121212121212500e+14,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
9.208888888888888750e+14,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
9.525656565656565000e+14,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
9.842424242424242500e+14,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.015919191919191875e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.047595959595959625e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.079272727272727250e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.110949494949494875e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.142626262626262500e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.174303030303030250e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.205979797979798000e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.237656565656565500e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.269333333333333250e+15,1.336003319999994687e+01,1.533967589083374827e+00,4.211794318480023094e+02
1.301010101010101000e+15,1.330003349999994811e+01,1.514134930042585037e+00,4.329967667462925078e+02
1.332686868686868500e+15,1.298003509999994876e+01,1.474502557123090085e+00,4.052318893687856871e+02
1.364363636363636250e+15,1.264003679999995100e+01,1.460130738486404844e+00,3.333324917495186810e+02
1.396040404040404000e+15,1.232003839999995165e+01,1.466553228994419866e+00,2.554203731557451533e+02
1.427717171717171750e+15,1.202003989999995248e+01,1.486906399702029535e+00,1.899976598370181478e+02
1.459393939393939250e+15,1.178004109999995386e+01,1.515561015695196856e+00,1.406914695045458927e+02
1.491070707070707000e+15,1.156004219999995541e+01,1.548523531177773416e+00,1.051815417014057061e+02
1.522747474747474750e+15,1.138004309999995556e+01,1.583157096122103979e+00,7.993162770228639147e+01
1.554424242424242500e+15,1.124004379999995784e+01,1.617718094206844537e+00,6.193456149864665861e+01
1.586101010101010000e+15,1.110004449999995835e+01,1.651314200788284392e+00,4.889749332119803427e+01
1.617777777777777750e+15,1.098004509999995904e+01,1.683251308675345781e+00,3.933801511941149442e+01
1.649454545454545500e+15,1.088004559999995813e+01,1.713230776961355284e+00,3.220285966898639174e+01
1.681131313131313000e+15,1.078004609999995900e+01,1.741133202431742744e+00,2.678082646363064612e+01
1.712808080808080750e+15,1.070004649999996005e+01,1.766939037997954820e+00,2.259030185334117746e+01
1.744484848484848500e+15,1.062004689999995932e+01,1.790693394472935074e+00,1.930143894368534419e+01
1.776161616161616000e+15,1.054004729999996037e+01,1.812481657322075446e+00,1.668260319415866633e+01
1.807838383838383750e+15,1.048004759999995983e+01,1.832394495781304311e+00,1.457128036192111153e+01
1.839515151515151500e+15,1.042004789999995928e+01,1.850545103883884268e+00,1.284777978149557676e+01
1.871191919191919250e+15,1.036004819999996052e+01,1.867042506731865448e+00,1.142591974604475524e+01
1.902868686868686750e+15,1.030004849999995997e+01,1.882001598944261556e+00,1.024165663736118859e+01
1.934545454545454500e+15,1.024004879999996120e+01,1.895521869118521829e+00,9.245855054031489217e+00
1.966222222222222250e+15,1.020004899999996084e+01,1.907763812675217219e+00,8.400419771104083111e+00
1.997898989898989750e+15,1.014004929999996030e+01,1.918810591481338257e+00,7.676085476559723730e+00
2.029575757575757500e+15,1.010004949999996171e+01,1.928710024350757113e+00,7.048137973682785606e+00
2.061252525252525250e+15,1.006004969999996135e+01,1.937580316554357918e+00,6.513684779174970352e+00
2.092929292929292750e+15,1.000004999999996080e+01,1.945543967951481656e+00,6.040654572125754740e+00
2.124606060606060500e+15,9.960050199999962217e+00,1.952597855467593790e+00,5.627671358284573877e+00
2.156282828282828250e+15,9.920050399999961854e+00,1.958856495287082833e+00,5.262328115285972885e+00
2.187959595959596000e+15,9.880050599999961491e+00,1.964388069701363815e+00,4.937755591924147147e+00
2.219636363636363500e+15,9.838561030423454312e+00,1.969204672794957700e+00,4.651044292296854010e+00
2.251313131313131250e+15,9.820050899999962724e+00,1.973435923607737896e+00,4.391713678503353258e+00
2.282989898989899000e+15,9.780051099999962361e+00,1.977049299479632261e+00,4.161182248516519522e+00
2.314666666666666500e+15,9.740051299999961998e+00,1.980153250081820859e+00,3.951884984383369215e+00
2.346343434343434000e+15,9.700051499999963411e+00,1.982745275462957979e+00,3.763722962222025181e+00
2.378020202020202000e+15,9.660051699999963049e+00,1.984890200618673939e+00,3.592093124145349314e+00
2.409696969696970000e+15,9.640051799999962867e+00,1.986605923096723902e+00,3.436780221544282199e+00
2.441373737373737000e+15,9.600051999999964281e+00,1.987938982770121932e+00,3.294284504125279955e+00
2.473050505050505000e+15,9.580052099999964099e+00,1.988906459783266634e+00,3.164492782769113166e+00
2.504727272727272500e+15,9.540052299999963736e+00,1.989545493791818442e+00,3.045036449209013174e+00
2.536404040404040500e+15,9.520052399999963555e+00,1.989874516583259645e+00,2.935718309034689444e+00
2.568080808080808000e+15,9.480052599999963192e+00,1.989920931742643173e+00,2.834448320957596579e+00
2.599757575757575500e+15,9.460052699999964787e+00,1.989705461231649375e+00,2.742389912805325736e+00
2.631434343434343500e+15,9.420052899999964424e+00,1.989242877034463008e+00,2.654523507942024629e+00
2.663111111111111000e+15,9.400052999999964243e+00,1.988560728774632524e+00,2.575021193448270296e+00
2.694787878787878500e+15,9.357436423255190761e+00,1.987665760003360926e+00,2.500014621892198363e+00
2.726464646464646500e+15,9.340053299999965475e+00,1.986579666431707691e+00,2.431461810290654668e+00
2.758141414141414000e+15,9.320053399999965293e+00,1.985323530953616800e+00,2.367593780181202590e+00
2.789818181818181500e+15,9.277898564199279718e+00,1.983888316563096721e+00,2.307015145497637754e+00
2.821494949494949500e+15,9.260053699999964749e+00,1.982317932465928356e+00,2.251192397919241195e+00
2.853171717171717000e+15,9.240053799999964568e+00,1.980596869215834444e+00,2.198646550641504049e+00
2.884848484848485000e+15,9.220053899999964386e+00,1.978745411251254804e+00,2.149475941118683231e+00
2.916525252525252500e+15,9.178783737210892468e+00,1.976797739075257132e+00,2.103874299807489301e+00
2.948202020202020000e+15,9.160054199999965618e+00,1.974700727334889105e+00,2.060248818379073033e+00
2.979878787878788000e+15,9.140054299999965437e+00,1.972526856072243540e+00,2.019749009102286941e+00
3.011555555555555500e+15,9.120054399999965256e+00,1.970265304648620708e+00,1.981522036886155913e+00
3.043232323232323000e+15,9.100054499999965074e+00,1.967893470485965413e+00,1.945541061540634331e+00
3.074909090909091000e+15,9.080054599999966669e+00,1.965466289795862798e+00,1.911710778658593179e+00
3.106585858585858500e+15,9.060054699999966488e+00,1.962964289336167401e+00,1.880034441408673374e+00
3.138262626262626000e+15,9.040054799999966306e+00,1.960375252386960865e+00,1.849614583659963785e+00
3.169939393939394000e+15,8.999805810240031789e+00,1.957751378466097369e+00,1.821246919936321707e+00
3.201616161616161500e+15,8.979166185658518984e+00,1.955064790860460811e+00,1.794501014507678072e+00
3.233292929292929000e+15,8.958696613209616189e+00,1.952306710701448456e+00,1.768901013422475632e+00
3.264969696969697000e+15,8.938762420612757609e+00,1.949530461671882930e+00,1.745178200945572744e+00
3.296646464646464500e+15,8.919171474416264900e+00,1.946715958560141013e+00,1.722441989313780120e+00
3.328323232323232000e+15,8.899669795485023016e+00,1.943828013905096519e+00,1.700893248026193127e+00
3.360000000000000000e+15,8.900055499999966813e+00,1.940933095889833426e+00,1.678948795199169064e+00
