rhoc,R,M,Lambda
8.892121212121212500e+14,1.332003339999994651e+01,2.019077656327431303e+00,6.955742496013955645e+01
9.208888888888888750e+14,1.332003339999994651e+01,2.020350185292992151e+00,6.920092145773290326e+01
9.525656565656565000e+14,1.332003339999994651e+01,2.021489979245135515e+00,6.887876052569265539e+01
9.842424242424242500e+14,1.332003339999994651e+01,2.022507562740381903e+00,6.858515568388622796e+01
1.015919191919191875e+15,1.332003339999994651e+01,2.023410126159221445e+00,6.831645053138734625e+01
1.047595959595959625e+15,1.332003339999994651e+01,2.024208321442665603e+00,6.807283816831670720e+01
1.079272727272727250e+15,1.332003339999994651e+01,2.024907273692812204e+00,6.784541674338542805e+01
1.110949494949494875e+15,1.332003339999994651e+01,2.025517490108264429e+00,6.764167719806010837e+01
1.142626262626262500e+15,1.332003339999994651e+01,2.026041297021886844e+00,6.745666650516312757e+01
1.174303030303030250e+15,1.332003339999994651e+01,2.026489892588784869e+00,6.728878575079265545e+01
1.205979797979798000e+15,1.332003339999994651e+01,2.026864744808325458e+00,6.713657877646653560e+01
1.237656565656565500e+15,1.332003339999994651e+01,2.027172308080911201e+00,6.699878746145303410e+01
1.269333333333333250e+15,1.332003339999994651e+01,2.027420778122913880e+00,6.687477040112392501e+01
1.301010101010101000e+15,1.332003339999994651e+01,2.027607789811919581e+00,6.677199413221613611e+01
1.332686868686868500e+15,1.332003339999994651e+01,2.027740300920793270e+00,6.666222644681505471e+01
1.364363636363636250e+15,1.324003379999994756e+01,2.025453513969453390e+00,6.392372394187135143e+01
1.396040404040404000e+15,1.312003439999994825e+01,2.018400599487757408e+00,5.940445045348108977e+01
1.427717171717171750e+15,1.298003509999994876e+01,2.012279686546880164e+00,5.440242524974045324e+01
1.459393939393939250e+15,1.284003579999994926e+01,2.008221238821996657e+00,4.933249930705029129e+01
1.491070707070707000e+15,1.270003649999994977e+01,2.006222659191766233e+00,4.445265664757819479e+01
1.522747474747474750e+15,1.258003709999995046e+01,2.005999839605043800e+00,3.993857510279752177e+01
1.554424242424242500e+15,1.244003779999995096e+01,2.007171451992809885e+00,3.585335183978124007e+01
1.586101010101010000e+15,1.232003839999995165e+01,2.009376576821360949e+00,3.220388825022374846e+01
1.617777777777777750e+15,1.220003899999995234e+01,2.012296267345587086e+00,2.898520544793403531e+01
1.649454545454545500e+15,1.210003949999995321e+01,2.015685885835673208e+00,2.616020448123166275e+01
1.681131313131313000e+15,1.200003999999995408e+01,2.019317390190539907e+00,2.368767953074699406e+01
1.712808080808080750e+15,1.190004049999995317e+01,2.023057579450059151e+00,2.152181358229657704e+01
1.744484848484848500e+15,1.180004099999995404e+01,2.026759134313421029e+00,1.962804310750271952e+01
1.776161616161616000e+15,1.172004139999995509e+01,2.030340299259718595e+00,1.796917551780809674e+01
1.807838383838383750e+15,1.164004179999995436e+01,2.033732077383360259e+00,1.651165573752917481e+01
1.839515151515151500e+15,1.156004219999995541e+01,2.036885033068466022e+00,1.522783721438633364e+01
1.871191919191919250e+15,1.148004259999995647e+01,2.039762660299283326e+00,1.409642478442599867e+01
1.902868686868686750e+15,1.140004299999995574e+01,2.042354040745113508e+00,1.309312116491672029e+01
1.934545454545454500e+15,1.134004329999995697e+01,2.044647234642383182e+00,1.219981144900285841e+01
1.966222222222222250e+15,1.126004369999995625e+01,2.046621537214851294e+00,1.140582050650243140e+01
1.997898989898989750e+15,1.120004399999995748e+01,2.048289047470754021e+00,1.069736771358668648e+01
2.029575757575757500e+15,1.114004429999995693e+01,2.049659382677632813e+00,1.005950274104157671e+01
2.061252525252525250e+15,1.108004459999995817e+01,2.050729763230707992e+00,9.486702243238790189e+00
2.092929292929292750e+15,1.102004489999995762e+01,2.051511645791036731e+00,8.971454261770348992e+00
2.124606060606060500e+15,1.096004519999995885e+01,2.052021410683707359e+00,8.503252713764982929e+00
2.156282828282828250e+15,1.092004539999995849e+01,2.052268447004885310e+00,8.079526723605880534e+00
2.187959595959596000e+15,1.086004569999995795e+01,2.052263873723855880e+00,7.694850431961744341e+00
2.219636363636363500e+15,1.082004589999995936e+01,2.052017870199103644e+00,7.342271476138493291e+00
2.251313131313131250e+15,1.076004619999995882e+01,2.051546938545591114e+00,7.022275267420622136e+00
2.282989898989899000e+15,1.072004639999996023e+01,2.050864698697253630e+00,6.726818717060508490e+00
2.314666666666666500e+15,1.068004659999995987e+01,2.049986057573224940e+00,6.457475605849726463e+00
2.346343434343434000e+15,1.062004689999995932e+01,2.048905516499410773e+00,6.208230220402221278e+00
2.378020202020202000e+15,1.058004709999996074e+01,2.047659895595221879e+00,5.979629654015188756e+00
2.409696969696970000e+15,1.054004729999996037e+01,2.046236219476171403e+00,5.767521924831216396e+00
2.441373737373737000e+15,1.050004749999996001e+01,2.044670548109334796e+00,5.571959549221970676e+00
2.473050505050505000e+15,1.046004769999995965e+01,2.042949583605997432e+00,5.390002637238887395e+00
2.504727272727272500e+15,1.042004789999995928e+01,2.041102027075142544e+00,5.221440436974660315e+00
2.536404040404040500e+15,1.038004809999996070e+01,2.039119468308041583e+00,5.064043529272583832e+00
2.568080808080808000e+15,1.036004819999996052e+01,2.037033174237712796e+00,4.919064762062002494e+00
2.599757575757575500e+15,1.032004839999996015e+01,2.034814441263067764e+00,4.781553674849202906e+00
2.631434343434343500e+15,1.028004859999995979e+01,2.032515971971703639e+00,4.654699114235731905e+00
2.663111111111111000e+15,1.024004879999996120e+01,2.030107442683636521e+00,4.535102311118897056e+00
2.694787878787878500e+15,1.022004889999996102e+01,2.027624022439804108e+00,4.423865843010734267e+00
2.726464646464646500e+15,1.018004909999996066e+01,2.025057470325332787e+00,4.318951922088876572e+00
2.758141414141414000e+15,1.014004929999996030e+01,2.022407321195475838e+00,4.220501335042198932e+00
2.789818181818181500e+15,1.012004939999996189e+01,2.019713709780533772e+00,4.128715800583134587e+00
2.821494949494949500e+15,1.008004959999996153e+01,2.016925539341273499e+00,4.041319365942145581e+00
2.853171717171717000e+15,1.006004969999996135e+01,2.014095683173745766e+00,3.959502577244938593e+00
2.884848484848485000e+15,1.001917257436172015e+01,2.011218838308038492e+00,3.882609882368397880e+00
2.916525252525252500e+15,1.000004999999996080e+01,2.008277696265701184e+00,3.809515292674014120e+00
2.948202020202020000e+15,9.980050099999962399e+00,2.005313719096933234e+00,3.741240335006747575e+00
2.979878787878788000e+15,9.940050299999962036e+00,2.002287732861176117e+00,3.676130110239934190e+00
3.011555555555555500e+15,9.920050399999961854e+00,1.999229654561177183e+00,3.614326568390819894e+00
3.043232323232323000e+15,9.900050499999961673e+00,1.996168306302232853e+00,3.556777382250549735e+00
3.074909090909091000e+15,9.856807329382991867e+00,1.993035067486652823e+00,3.501311632943216345e+00
3.106585858585858500e+15,9.840050799999962905e+00,1.989894806742168898e+00,3.449388355472184919e+00
3.138262626262626000e+15,9.820050899999962724e+00,1.986756281484667319e+00,3.400324778176135432e+00
3.169939393939394000e+15,9.800050999999962542e+00,1.983549087111028619e+00,3.352964411930902777e+00
3.201616161616161500e+15,9.758868011907743778e+00,1.980350871577542859e+00,3.308536337506887470e+00
3.233292929292929000e+15,9.740051299999961998e+00,1.977158446820173721e+00,3.266536936177214301e+00
3.264969696969697000e+15,9.720051399999963593e+00,1.973903224524108380e+00,3.226153294008499817e+00
3.296646464646464500e+15,9.700051499999963411e+00,1.970661797726029230e+00,3.188046017861962955e+00
3.328323232323232000e+15,9.680051599999963230e+00,1.967441397072978493e+00,3.152022587099788886e+00
3.360000000000000000e+15,9.660051699999963049e+00,1.964161396918634894e+00,3.117330390761414272e+00
