rhoc,R,M,Lambda
8.892121212121212500e+14,1.332003339999994651e+01,2.040221887988824534e+00,6.408748545914633610e+01
9.208888888888888750e+14,1.330003349999994811e+01,2.061842045053913886e+00,5.859650754841803888e+01
9.525656565656565000e+14,1.322003389999994738e+01,2.120916001466842005e+00,4.511713946058692670e+01
9.842424242424242500e+14,1.312003439999994825e+01,2.172768684983628962e+00,3.544884335496472261e+01
1.015919191919191875e+15,1.304003479999994930e+01,2.218484327903458730e+00,2.843020573862881761e+01
1.047595959595959625e+15,1.296003519999994857e+01,2.258597701381134915e+00,2.325674359153129700e+01
1.079272727272727250e+15,1.288003559999994962e+01,2.293579105616152969e+00,1.937746826979168446e+01
1.110949494949494875e+15,1.280003599999994890e+01,2.324034774792866465e+00,1.640513388020439223e+01
1.142626262626262500e+15,1.272003639999994995e+01,2.350297698654008283e+00,1.409824983517084362e+01
1.174303030303030250e+15,1.264003679999995100e+01,2.372901635264794251e+00,1.227438562938501043e+01
1.205979797979798000e+15,1.258003709999995046e+01,2.392251257662318054e+00,1.081121450868928235e+01
1.237656565656565500e+15,1.250003749999995151e+01,2.408684099142084811e+00,9.621582679603328359e+00
1.269333333333333250e+15,1.244003779999995096e+01,2.422532779854514651e+00,8.644247244918283002e+00
1.301010101010101000e+15,1.236003819999995201e+01,2.434104209694770482e+00,7.830781004057439709e+00
1.332686868686868500e+15,1.230003849999995147e+01,2.443655171545428662e+00,7.147748509117023197e+00
1.364363636363636250e+15,1.224003879999995270e+01,2.451412998252092024e+00,6.568653836714860361e+00
1.396040404040404000e+15,1.218003909999995216e+01,2.457584459052318593e+00,6.073373184943889669e+00
1.427717171717171750e+15,1.212003939999995339e+01,2.462344703268991353e+00,5.647050619297108831e+00
1.459393939393939250e+15,1.206003969999995284e+01,2.465854623004330115e+00,5.277386758497476293e+00
1.491070707070707000e+15,1.200003999999995408e+01,2.468253521786210491e+00,4.954829556881994002e+00
1.522747474747474750e+15,1.194004029999995353e+01,2.469682463540621598e+00,4.670868865818727400e+00
1.554424242424242500e+15,1.188004059999995476e+01,2.470229293230544076e+00,4.420267008506239215e+00
1.586101010101010000e+15,1.184004079999995440e+01,2.469999514282051223e+00,4.198624311090441097e+00
1.617777777777777750e+15,1.178004109999995386e+01,2.469078999378200301e+00,4.001461227385623154e+00
1.649454545454545500e+15,1.174004129999995527e+01,2.467539742258253899e+00,3.824141863761094218e+00
1.681131313131313000e+15,1.168004159999995473e+01,2.465460622142311653e+00,3.665211884318781088e+00
1.712808080808080750e+15,1.164004179999995436e+01,2.462900120180349095e+00,3.522512867419819393e+00
1.744484848484848500e+15,1.157905820725519952e+01,2.459895894988389120e+00,3.392848753272555307e+00
1.776161616161616000e+15,1.154004229999995523e+01,2.456514961638941674e+00,3.275488031973278424e+00
1.807838383838383750e+15,1.150004249999995665e+01,2.452809495030721987e+00,3.169317258448709484e+00
1.839515151515151500e+15,1.146004269999995628e+01,2.448779412885935258e+00,3.071672314303603102e+00
1.871191919191919250e+15,1.142004289999995592e+01,2.444510073077877266e+00,2.983238908509319831e+00
1.902868686868686750e+15,1.136004319999995715e+01,2.439982459654496783e+00,2.901840570805609865e+00
1.934545454545454500e+15,1.132004339999995679e+01,2.435270961731538453e+00,2.827196787248533738e+00
1.966222222222222250e+15,1.128004359999995643e+01,2.430376086386918821e+00,2.758733102771769641e+00
1.997898989898989750e+15,1.123814096287063968e+01,2.425312934892241756e+00,2.695547832882008610e+00
2.029575757575757500e+15,1.119983262490239895e+01,2.420133089274865146e+00,2.637584947100654276e+00
2.061252525252525250e+15,1.118004409999995730e+01,2.414816450656775082e+00,2.583784833623549826e+00
2.092929292929292750e+15,1.114004429999995693e+01,2.409417256096834326e+00,2.534215722970618145e+00
2.124606060606060500e+15,1.110004449999995835e+01,2.403905676858007379e+00,2.488258658287012537e+00
2.156282828282828250e+15,1.106004469999995798e+01,2.398351993376353963e+00,2.445796661571044694e+00
2.187959595959596000e+15,1.102004489999995762e+01,2.392710469959425268e+00,2.406374204719286425e+00
2.219636363636363500e+15,1.100004499999995744e+01,2.387038716038407671e+00,2.369790595228872920e+00
2.251313131313131250e+15,1.096004519999995885e+01,2.381320843244473462e+00,2.335994238333283235e+00
2.282989898989899000e+15,1.094004529999995867e+01,2.375571396460105511e+00,2.304338508343932723e+00
2.314666666666666500e+15,1.090004549999995831e+01,2.369822556437374050e+00,2.275177315220412222e+00
2.346343434343434000e+15,1.085920336869704528e+01,2.364019403390654972e+00,2.247855727957142058e+00
2.378020202020202000e+15,1.084004579999995954e+01,2.358274132967222325e+00,2.222759844862904011e+00
2.409696969696970000e+15,1.079952598558720744e+01,2.352441391821176619e+00,2.199047705759651805e+00
2.441373737373737000e+15,1.078004609999995900e+01,2.346671195680927191e+00,2.177382406771319001e+00
2.473050505050505000e+15,1.076004619999995882e+01,2.340886682079764025e+00,2.157033873086689368e+00
2.504727272727272500e+15,1.072004639999996023e+01,2.335122191149872517e+00,2.138164711128818229e+00
2.536404040404040500e+15,1.070004649999996005e+01,2.329411007804369493e+00,2.120685566543496936e+00
2.568080808080808000e+15,1.068004659999995987e+01,2.323654927100821777e+00,2.104456336771792557e+00
2.599757575757575500e+15,1.064004679999995950e+01,2.317970919440144772e+00,2.089498308994321540e+00
2.631434343434343500e+15,1.062004689999995932e+01,2.312302513157435069e+00,2.075595605567265078e+00
2.663111111111111000e+15,1.060004699999995914e+01,2.306643785269071323e+00,2.062643442194726617e+00
2.694787878787878500e+15,1.056004719999996055e+01,2.301073534979289903e+00,2.050778270031267336e+00
2.726464646464646500e+15,1.053602344722147954e+01,2.295474334190829246e+00,2.039909230508295757e+00
2.758141414141414000e+15,1.052004739999996019e+01,2.289937234858324455e+00,2.029858957218788618e+00
2.789818181818181500e+15,1.050004749999996001e+01,2.284486078745471715e+00,2.020632540019977164e+00
2.821494949494949500e+15,1.048004759999995983e+01,2.278983565110582088e+00,2.012099163637815380e+00
2.853171717171717000e+15,1.046004769999995965e+01,2.273577977128857341e+00,2.004487810970822181e+00
2.884848484848485000e+15,1.044004779999995947e+01,2.268238891276664670e+00,1.997457098914995122e+00
2.916525252525252500e+15,1.042004789999995928e+01,2.262873374067370325e+00,1.991103736251996104e+00
2.948202020202020000e+15,1.040004799999995910e+01,2.257594184631331213e+00,1.985543507779640615e+00
2.979878787878788000e+15,1.038004809999996070e+01,2.252394442470973424e+00,1.980390858834521151e+00
3.011555555555555500e+15,1.036004819999996052e+01,2.247160581283790037e+00,1.975881825209891973e+00
3.043232323232323000e+15,1.034004829999996034e+01,2.242020096524736772e+00,1.971990875468528692e+00
3.074909090909091000e+15,1.032004839999996015e+01,2.236965479665846690e+00,1.968627639486751457e+00
3.106585858585858500e+15,1.030004849999995997e+01,2.231872934549832266e+00,1.965483639739156185e+00
3.138262626262626000e+15,1.028004859999995979e+01,2.226862048220574319e+00,1.963205865690774488e+00
3.169939393939394000e+15,1.026004869999995961e+01,2.221946580154434692e+00,1.961250226972038435e+00
3.201616161616161500e+15,1.024004879999996120e+01,2.217020124653012125e+00,1.959592027245430579e+00
3.233292929292929000e+15,1.022004889999996102e+01,2.212148201541948023e+00,1.958563360106317042e+00
3.264969696969697000e+15,1.020004899999996084e+01,2.207360345734302953e+00,1.957803301009459762e+00
3.296646464646464500e+15,1.018004909999996066e+01,2.202609982509974085e+00,1.957524612535023856e+00
3.328323232323232000e+15,1.018004909999996066e+01,2.197864788341650666e+00,1.957461279143425381e+00
3.360000000000000000e+15,1.016004919999996048e+01,2.193206749392515142e+00,1.957827291329819142e+00
